id,REG_YYMM,CARD_SIDO_NM,STD_CLSS_NM,AMT
529,202004,전남,한식 음식점업,337669840423.2654
530,202004,전남,호텔업,925019033.6860657
531,202004,전남,화장품 및 방향제 소매업,9016266124.248829
532,202004,전남,휴양콘도 운영업,1013509688.4227892
533,202004,전북,건강보조식품 소매업,1922747765.401211
534,202004,전북,골프장 운영업,14392931586.419285
535,202004,전북,과실 및 채소 소매업,16956813159.59423
536,202004,전북,관광 민예품 및 선물용품 소매업,199931752.1818849
537,202004,전북,그외 기타 분류안된 오락관련 서비스업,0.0
538,202004,전북,그외 기타 스포츠시설 운영업,36027893.82753723
539,202004,전북,그외 기타 종합 소매업,6129086642.18605
540,202004,전북,기타 대형 종합 소매업,141175542903.62234
541,202004,전북,기타 수상오락 서비스업,6078600.820618712
542,202004,전북,기타 외국식 음식점업,19009465265.97401
543,202004,전북,기타 주점업,4449267101.251788
544,202004,전북,기타음식료품위주종합소매업,58596739205.50646
545,202004,전북,내항 여객 운송업,2483692.1749488693
546,202004,전북,마사지업,609644190.6797997
547,202004,전북,면세점,0.0
548,202004,전북,버스 운송업,3449706.5344606456
549,202004,전북,비알콜 음료점업,25198909092.83767
550,202004,전북,빵 및 과자류 소매업,29978697604.39093
551,202004,전북,서양식 음식점업,39864434551.21772
552,202004,전북,수산물 소매업,10516208189.844843
553,202004,전북,슈퍼마켓,288617672023.1915
554,202004,전북,스포츠 및 레크레이션 용품 임대업,36379988118.57967
555,202004,전북,여관업,5648119606.4102745
556,202004,전북,여행사업,25561258.52598273
557,202004,전북,욕탕업,5502764019.975525
558,202004,전북,육류 소매업,36890227029.917366
559,202004,전북,일반유흥 주점업,13865462422.796309
560,202004,전북,일식 음식점업,15708190733.70942
561,202004,전북,자동차 임대업,40920618.04972918
562,202004,전북,전시 및 행사 대행업,306620282.37503844
563,202004,전북,정기 항공 운송업,7807297399.802772
564,202004,전북,중식 음식점업,28645346033.789562
565,202004,전북,차량용 가스 충전업,15080093178.291262
566,202004,전북,차량용 주유소 운영업,409241606566.5818
567,202004,전북,체인화 편의점,128593821918.46326
568,202004,전북,택시 운송업,4743619.380630074
569,202004,전북,피자 햄버거 샌드위치 및 유사 음식점업,25591910032.655262
570,202004,전북,한식 음식점업,387920289684.8126
571,202004,전북,호텔업,65038082.27396417
572,202004,전북,화장품 및 방향제 소매업,12155341082.230145
573,202004,전북,휴양콘도 운영업,1121403928.2265394
574,202004,제주,건강보조식품 소매업,1055565927.9151024
575,202004,제주,골프장 운영업,14952215603.993687
576,202004,제주,과실 및 채소 소매업,11340661240.830214
577,202004,제주,관광 민예품 및 선물용품 소매업,2090976745.1862452
578,202004,제주,그외 기타 분류안된 오락관련 서비스업,1694273.6997144916
579,202004,제주,그외 기타 스포츠시설 운영업,18389723.33452593
580,202004,제주,그외 기타 종합 소매업,17944137211.211998
581,202004,제주,기타 대형 종합 소매업,66305247784.554886
582,202004,제주,기타 수상오락 서비스업,3640234.353552967
583,202004,제주,기타 외국식 음식점업,7093739405.776905
584,202004,제주,기타 주점업,18255489889.405125
585,202004,제주,기타음식료품위주종합소매업,57396126960.293175
586,202004,제주,내항 여객 운송업,1994727999.3619628
587,202004,제주,마사지업,57241334.515381895
588,202004,제주,면세점,65542815218.155716
589,202004,제주,버스 운송업,0.0
590,202004,제주,비알콜 음료점업,12323844176.661678
591,202004,제주,빵 및 과자류 소매업,14713814138.685028
592,202004,제주,서양식 음식점업,21408942750.811573
593,202004,제주,수산물 소매업,10527725920.662323
594,202004,제주,슈퍼마켓,155111249898.8671
595,202004,제주,스포츠 및 레크레이션 용품 임대업,19904881240.40194
596,202004,제주,여관업,5593407912.387321
597,202004,제주,여행사업,613209695.8853291
598,202004,제주,욕탕업,2171659689.7543263
599,202004,제주,육류 소매업,17172900196.795841
600,202004,제주,일반유흥 주점업,16646072143.610418
601,202004,제주,일식 음식점업,15941356670.968328
602,202004,제주,자동차 임대업,3292478554.469649
603,202004,제주,전시 및 행사 대행업,2650175713.6557174
604,202004,제주,정기 항공 운송업,22654080951.60589
605,202004,제주,중식 음식점업,13319112825.654676
606,202004,제주,차량용 가스 충전업,6866270635.981279
607,202004,제주,차량용 주유소 운영업,174926799613.96988
608,202004,제주,체인화 편의점,93631305591.8346
609,202004,제주,택시 운송업,779137.768512512
610,202004,제주,피자 햄버거 샌드위치 및 유사 음식점업,11475976542.877792
611,202004,제주,한식 음식점업,252243216796.1504
612,202004,제주,호텔업,5050179582.139409
613,202004,제주,화장품 및 방향제 소매업,6613728469.465757
614,202004,제주,휴양콘도 운영업,3288311887.946091
615,202004,충남,건강보조식품 소매업,9153134884.09692
616,202004,충남,골프장 운영업,12521165217.607605
617,202004,충남,과실 및 채소 소매업,14779863239.222137
618,202004,충남,관광 민예품 및 선물용품 소매업,370886194.7314764
619,202004,충남,그외 기타 분류안된 오락관련 서비스업,6360193.403808056
620,202004,충남,그외 기타 스포츠시설 운영업,54744578.90950747
621,202004,충남,그외 기타 종합 소매업,15402118130.84041
622,202004,충남,기타 대형 종합 소매업,134822842366.31778
623,202004,충남,기타 수상오락 서비스업,61145140.21886069
624,202004,충남,기타 외국식 음식점업,19124156753.46637
625,202004,충남,기타 주점업,2313984193.259525
626,202004,충남,기타음식료품위주종합소매업,103977906072.68152
627,202004,충남,내항 여객 운송업,9777130.77540603
628,202004,충남,마사지업,341555359.35397863
629,202004,충남,면세점,0.0
630,202004,충남,버스 운송업,270026.64250804763
631,202004,충남,비알콜 음료점업,19468778497.54259
632,202004,충남,빵 및 과자류 소매업,28586927617.246506
633,202004,충남,서양식 음식점업,32856531604.516144
634,202004,충남,수산물 소매업,12117362085.188805
635,202004,충남,슈퍼마켓,225943255554.8853
636,202004,충남,스포츠 및 레크레이션 용품 임대업,30034934032.992188
637,202004,충남,여관업,5853524007.916145
638,202004,충남,여행사업,240799893.7724065
639,202004,충남,욕탕업,4186201890.639471
640,202004,충남,육류 소매업,34777734606.752785
641,202004,충남,일반유흥 주점업,15006270791.96947
642,202004,충남,일식 음식점업,15843667050.943888
643,202004,충남,자동차 임대업,9475380.225241112
644,202004,충남,전시 및 행사 대행업,287456636.3490561
645,202004,충남,정기 항공 운송업,14199952.066752905
646,202004,충남,중식 음식점업,29568582263.62855
647,202004,충남,차량용 가스 충전업,11121424283.893106
648,202004,충남,차량용 주유소 운영업,452195259013.9387
649,202004,충남,체인화 편의점,168444466433.48947
650,202004,충남,택시 운송업,1120016.5200484262
651,202004,충남,피자 햄버거 샌드위치 및 유사 음식점업,26807092932.067883
652,202004,충남,한식 음식점업,408114559940.28094
653,202004,충남,호텔업,927525519.2099812
654,202004,충남,화장품 및 방향제 소매업,14427543401.554588
655,202004,충남,휴양콘도 운영업,1050827300.9504473
656,202004,충북,건강보조식품 소매업,1990290350.756196
657,202004,충북,골프장 운영업,20516208623.32704
658,202004,충북,과실 및 채소 소매업,7309358502.241108
659,202004,충북,관광 민예품 및 선물용품 소매업,223026352.35871172
660,202004,충북,그외 기타 분류안된 오락관련 서비스업,0.0
661,202004,충북,그외 기타 스포츠시설 운영업,57797506.94564398
662,202004,충북,그외 기타 종합 소매업,20155487920.120846
663,202004,충북,기타 대형 종합 소매업,100277001031.83174
664,202004,충북,기타 수상오락 서비스업,14190195.942903452
665,202004,충북,기타 외국식 음식점업,15639903093.0646
666,202004,충북,기타 주점업,2110136805.2168524
667,202004,충북,기타음식료품위주종합소매업,48602256183.74976
668,202004,충북,내항 여객 운송업,17604836.04628926
669,202004,충북,마사지업,222473481.98665923
670,202004,충북,면세점,40684768.46574613
671,202004,충북,버스 운송업,532081.6126322199
672,202004,충북,비알콜 음료점업,13001479391.960182
673,202004,충북,빵 및 과자류 소매업,19228004680.47224
674,202004,충북,서양식 음식점업,22342120809.304283
675,202004,충북,수산물 소매업,2660068870.937312
676,202004,충북,슈퍼마켓,177747321156.805
677,202004,충북,스포츠 및 레크레이션 용품 임대업,22344288678.17056
678,202004,충북,여관업,3388552196.1439557
679,202004,충북,여행사업,1786178.728634064
680,202004,충북,욕탕업,2804109954.4704947
681,202004,충북,육류 소매업,28544737027.78845
682,202004,충북,일반유흥 주점업,7468125517.272092
683,202004,충북,일식 음식점업,11040173413.931328
684,202004,충북,자동차 임대업,5691651.74297994
685,202004,충북,전시 및 행사 대행업,171504611.95098838
686,202004,충북,정기 항공 운송업,0.0
687,202004,충북,중식 음식점업,19744960345.639046
688,202004,충북,차량용 가스 충전업,8346681571.021438
689,202004,충북,차량용 주유소 운영업,317169859006.36835
690,202004,충북,체인화 편의점,117260511996.25267
691,202004,충북,택시 운송업,5796203.796544483
692,202004,충북,피자 햄버거 샌드위치 및 유사 음식점업,19966758113.704014
693,202004,충북,한식 음식점업,288530905801.5936
694,202004,충북,호텔업,366894815.1207231
695,202004,충북,화장품 및 방향제 소매업,8612451848.780848
696,202004,충북,휴양콘도 운영업,1297061040.5139735
697,202007,강원,건강보조식품 소매업,1412213596.4313762
698,202007,강원,골프장 운영업,23932209188.16251
699,202007,강원,과실 및 채소 소매업,11763195262.193205
700,202007,강원,관광 민예품 및 선물용품 소매업,277209730.25249827
701,202007,강원,그외 기타 분류안된 오락관련 서비스업,106812.21638275817
702,202007,강원,그외 기타 스포츠시설 운영업,42814711.58794099
703,202007,강원,그외 기타 종합 소매업,4576516386.001086
704,202007,강원,기타 대형 종합 소매업,93554637906.76604
705,202007,강원,기타 수상오락 서비스업,54563024.02847009
706,202007,강원,기타 외국식 음식점업,12616926267.837276
707,202007,강원,기타 주점업,3242682630.658116
708,202007,강원,기타음식료품위주종합소매업,114877464826.06834
709,202007,강원,내항 여객 운송업,11251647.599603167
710,202007,강원,마사지업,355157629.2821561
711,202007,강원,면세점,1164724.539060729
712,202007,강원,버스 운송업,8538047.732118206
713,202007,강원,비알콜 음료점업,15510853334.361671
714,202007,강원,빵 및 과자류 소매업,18211181879.26297
715,202007,강원,서양식 음식점업,26453717704.38477
716,202007,강원,수산물 소매업,7022073178.634179
717,202007,강원,슈퍼마켓,159590816399.51666
718,202007,강원,스포츠 및 레크레이션 용품 임대업,26221313502.1872
719,202007,강원,여관업,5556500358.390008
720,202007,강원,여행사업,882300158.209792
721,202007,강원,욕탕업,2375600165.9893703
722,202007,강원,육류 소매업,25368239455.591564
723,202007,강원,일반유흥 주점업,18619123715.629528
724,202007,강원,일식 음식점업,18151651874.78313
725,202007,강원,자동차 임대업,27671517.28071906
726,202007,강원,전시 및 행사 대행업,6330292595.378152
727,202007,강원,정기 항공 운송업,0.0
728,202007,강원,중식 음식점업,21118807188.970688
729,202007,강원,차량용 가스 충전업,7762942879.84587
730,202007,강원,차량용 주유소 운영업,245592585081.5536
731,202007,강원,체인화 편의점,145626357455.2043
732,202007,강원,택시 운송업,3512613.385616238
733,202007,강원,피자 햄버거 샌드위치 및 유사 음식점업,18068099872.04386
734,202007,강원,한식 음식점업,301630622737.165
735,202007,강원,호텔업,2047446337.4006312
736,202007,강원,화장품 및 방향제 소매업,7154224879.347235
737,202007,강원,휴양콘도 운영업,21625792582.921963
738,202007,경기,건강보조식품 소매업,17122063105.493378
739,202007,경기,골프장 운영업,119333365027.10272
740,202007,경기,과실 및 채소 소매업,89239709650.35982
741,202007,경기,관광 민예품 및 선물용품 소매업,1702040702.6375728
742,202007,경기,그외 기타 분류안된 오락관련 서비스업,232925.5348316207
743,202007,경기,그외 기타 스포츠시설 운영업,309575765.32422304
744,202007,경기,그외 기타 종합 소매업,80346500697.45944
745,202007,경기,기타 대형 종합 소매업,1843011588146.1345
746,202007,경기,기타 수상오락 서비스업,600012810.7377049
747,202007,경기,기타 외국식 음식점업,152089015968.10275
748,202007,경기,기타 주점업,19608807452.48056
749,202007,경기,기타음식료품위주종합소매업,239046749014.2778
750,202007,경기,내항 여객 운송업,11024661.646432634
751,202007,경기,마사지업,5048794318.537795
752,202007,경기,면세점,0.0
753,202007,경기,버스 운송업,75124334.25768514
754,202007,경기,비알콜 음료점업,191174701524.02448
755,202007,경기,빵 및 과자류 소매업,201133516347.43213
756,202007,경기,서양식 음식점업,311253239857.7575
757,202007,경기,수산물 소매업,41775939164.37797
758,202007,경기,슈퍼마켓,1803312209762.6572
759,202007,경기,스포츠 및 레크레이션 용품 임대업,149655838079.72086
760,202007,경기,여관업,48755504757.75833
761,202007,경기,여행사업,471839639.744798
762,202007,경기,욕탕업,31038205176.28965
763,202007,경기,육류 소매업,214970710109.2881
764,202007,경기,일반유흥 주점업,94081314249.9974
765,202007,경기,일식 음식점업,126491378783.03438
766,202007,경기,자동차 임대업,8691690611.355299
767,202007,경기,전시 및 행사 대행업,11378149050.792671
768,202007,경기,정기 항공 운송업,0.0
769,202007,경기,중식 음식점업,222537725095.9662
770,202007,경기,차량용 가스 충전업,41090350711.90989
771,202007,경기,차량용 주유소 운영업,1814971218374.5835
772,202007,경기,체인화 편의점,1289267932551.9329
773,202007,경기,택시 운송업,2247613827.6215134
774,202007,경기,피자 햄버거 샌드위치 및 유사 음식점업,235965225851.6091
775,202007,경기,한식 음식점업,3017662192486.523
776,202007,경기,호텔업,1338747254.3513653
777,202007,경기,화장품 및 방향제 소매업,72462473022.43672
778,202007,경기,휴양콘도 운영업,1062271659.708407
779,202007,경남,건강보조식품 소매업,3699582311.9066906
780,202007,경남,골프장 운영업,67909696892.42497
781,202007,경남,과실 및 채소 소매업,32108061178.30141
782,202007,경남,관광 민예품 및 선물용품 소매업,477859340.8438439
783,202007,경남,그외 기타 분류안된 오락관련 서비스업,9035666.743998824
784,202007,경남,그외 기타 스포츠시설 운영업,81771234.38693693
785,202007,경남,그외 기타 종합 소매업,12809302336.05077
786,202007,경남,기타 대형 종합 소매업,295273958696.1024
787,202007,경남,기타 수상오락 서비스업,17718462.679665707
788,202007,경남,기타 외국식 음식점업,25507807130.76511
789,202007,경남,기타 주점업,7932860812.34273
790,202007,경남,기타음식료품위주종합소매업,171333514380.41672
791,202007,경남,내항 여객 운송업,207352800.03910065
792,202007,경남,마사지업,680143963.3103111
793,202007,경남,면세점,0.0
794,202007,경남,버스 운송업,163794884.85670605
795,202007,경남,비알콜 음료점업,43163321820.62685
796,202007,경남,빵 및 과자류 소매업,45718490777.95613
797,202007,경남,서양식 음식점업,64672191404.79803
798,202007,경남,수산물 소매업,11161687613.19283
799,202007,경남,슈퍼마켓,406644011866.4114
800,202007,경남,스포츠 및 레크레이션 용품 임대업,46002328784.37507
801,202007,경남,여관업,12077587065.837414
802,202007,경남,여행사업,6004481.836677091
803,202007,경남,욕탕업,11723128651.092882
804,202007,경남,육류 소매업,68678486629.59526
805,202007,경남,일반유흥 주점업,51441565423.161705
806,202007,경남,일식 음식점업,31928852679.303688
807,202007,경남,자동차 임대업,36303228.81173987
808,202007,경남,전시 및 행사 대행업,577076040.5312724
809,202007,경남,정기 항공 운송업,0.0
810,202007,경남,중식 음식점업,36606450516.0974
811,202007,경남,차량용 가스 충전업,17028285196.648153
812,202007,경남,차량용 주유소 운영업,693413883261.2853
813,202007,경남,체인화 편의점,298973249548.37976
814,202007,경남,택시 운송업,233779798.15098444
815,202007,경남,피자 햄버거 샌드위치 및 유사 음식점업,58449770837.41539
816,202007,경남,한식 음식점업,834350871117.2731
817,202007,경남,호텔업,754086486.2163786
818,202007,경남,화장품 및 방향제 소매업,21319513963.86652
819,202007,경남,휴양콘도 운영업,5306713795.20264
820,202007,경북,건강보조식품 소매업,2338965797.886161
821,202007,경북,골프장 운영업,52119260025.069115
822,202007,경북,과실 및 채소 소매업,21403345816.916527
823,202007,경북,관광 민예품 및 선물용품 소매업,560914127.4580685
824,202007,경북,그외 기타 분류안된 오락관련 서비스업,518081.5289184225
825,202007,경북,그외 기타 스포츠시설 운영업,48252325.62940124
826,202007,경북,그외 기타 종합 소매업,5486355711.351163
827,202007,경북,기타 대형 종합 소매업,162534519078.4208
828,202007,경북,기타 수상오락 서비스업,6958380.382344934
829,202007,경북,기타 외국식 음식점업,15887209630.848713
830,202007,경북,기타 주점업,2482124340.269173
831,202007,경북,기타음식료품위주종합소매업,101268713523.5021
832,202007,경북,내항 여객 운송업,41852612.12705877
833,202007,경북,마사지업,199316492.01693588
834,202007,경북,면세점,0.0
835,202007,경북,버스 운송업,4325051.333934639
836,202007,경북,비알콜 음료점업,25580816556.446255
837,202007,경북,빵 및 과자류 소매업,29492228752.731308
838,202007,경북,서양식 음식점업,41226695089.78422
839,202007,경북,수산물 소매업,14531113216.724497
840,202007,경북,슈퍼마켓,343845002136.1089
841,202007,경북,스포츠 및 레크레이션 용품 임대업,39361095945.210785
842,202007,경북,여관업,6205411417.535003
843,202007,경북,여행사업,14433209.918197876
844,202007,경북,욕탕업,6478256486.942255
845,202007,경북,육류 소매업,61290273887.759636
846,202007,경북,일반유흥 주점업,17513223015.895798
847,202007,경북,일식 음식점업,13372815856.39772
848,202007,경북,자동차 임대업,39705321.00907533
849,202007,경북,전시 및 행사 대행업,939722248.639184
850,202007,경북,정기 항공 운송업,0.0
851,202007,경북,중식 음식점업,23207089547.411716
852,202007,경북,차량용 가스 충전업,20985984810.68877
853,202007,경북,차량용 주유소 운영업,706242359678.4979
854,202007,경북,체인화 편의점,178481296902.26654
855,202007,경북,택시 운송업,13121823.219612045
856,202007,경북,피자 햄버거 샌드위치 및 유사 음식점업,33716151276.392307
857,202007,경북,한식 음식점업,504068985729.0974
858,202007,경북,호텔업,3793896178.4688187
859,202007,경북,화장품 및 방향제 소매업,13173135521.8177
860,202007,경북,휴양콘도 운영업,4103147959.9920654
861,202007,광주,건강보조식품 소매업,2779545527.4325547
862,202007,광주,골프장 운영업,2532102495.280464
863,202007,광주,과실 및 채소 소매업,19855595485.664608
864,202007,광주,관광 민예품 및 선물용품 소매업,131982194.08801477
865,202007,광주,그외 기타 분류안된 오락관련 서비스업,0.0
866,202007,광주,그외 기타 스포츠시설 운영업,64911004.58296558
867,202007,광주,그외 기타 종합 소매업,13797379023.623774
868,202007,광주,기타 대형 종합 소매업,130576874712.78915
869,202007,광주,기타 수상오락 서비스업,1643698.715979428
870,202007,광주,기타 외국식 음식점업,12569556902.550468
871,202007,광주,기타 주점업,4639499651.095748
872,202007,광주,기타음식료품위주종합소매업,13382449551.08675
873,202007,광주,내항 여객 운송업,167824173.41659608
874,202007,광주,마사지업,1358587970.2725663
875,202007,광주,면세점,0.0
876,202007,광주,버스 운송업,44657740.95837067
877,202007,광주,비알콜 음료점업,32829912139.592533
878,202007,광주,빵 및 과자류 소매업,29393463576.874817
879,202007,광주,서양식 음식점업,48798155150.049065
880,202007,광주,수산물 소매업,10546402713.566359
881,202007,광주,슈퍼마켓,330060549959.9001
882,202007,광주,스포츠 및 레크레이션 용품 임대업,34314003949.851295
883,202007,광주,여관업,6456683921.272468
884,202007,광주,여행사업,31265681.219447102
885,202007,광주,욕탕업,4538729925.158284
886,202007,광주,육류 소매업,41135570120.257706
887,202007,광주,일반유흥 주점업,12267697958.472082
888,202007,광주,일식 음식점업,13377794689.035872
889,202007,광주,자동차 임대업,36345179.40360751
890,202007,광주,전시 및 행사 대행업,259110508.60069725
891,202007,광주,정기 항공 운송업,0.0
892,202007,광주,중식 음식점업,26171994500.68617
893,202007,광주,차량용 가스 충전업,10208338478.664343
894,202007,광주,차량용 주유소 운영업,223414480021.03604
895,202007,광주,체인화 편의점,152920571371.51553
896,202007,광주,택시 운송업,1249415.2716114395
897,202007,광주,피자 햄버거 샌드위치 및 유사 음식점업,35076146710.19162
898,202007,광주,한식 음식점업,413701747742.42303
899,202007,광주,호텔업,902449956.9282463
900,202007,광주,화장품 및 방향제 소매업,13176541802.056887
901,202007,광주,휴양콘도 운영업,0.0
902,202007,대구,건강보조식품 소매업,3302694309.675254
903,202007,대구,골프장 운영업,3101226206.0203185
904,202007,대구,과실 및 채소 소매업,30765923187.78782
905,202007,대구,관광 민예품 및 선물용품 소매업,209320911.20549348
906,202007,대구,그외 기타 분류안된 오락관련 서비스업,0.0
907,202007,대구,그외 기타 스포츠시설 운영업,62798098.64454138
908,202007,대구,그외 기타 종합 소매업,13346062434.413313
909,202007,대구,기타 대형 종합 소매업,288288498254.9896
910,202007,대구,기타 수상오락 서비스업,7294773.650346711
911,202007,대구,기타 외국식 음식점업,22964670179.506283
912,202007,대구,기타 주점업,4227687588.2372
913,202007,대구,기타음식료품위주종합소매업,33901756236.350662
914,202007,대구,내항 여객 운송업,0.0
915,202007,대구,마사지업,246433759.39948192
916,202007,대구,면세점,881018180.6107297
917,202007,대구,버스 운송업,4217331.351282808
918,202007,대구,비알콜 음료점업,49733717071.5972
919,202007,대구,빵 및 과자류 소매업,48948390489.41966
920,202007,대구,서양식 음식점업,84841030130.1869
921,202007,대구,수산물 소매업,15437299342.996128
922,202007,대구,슈퍼마켓,476441149447.9292
923,202007,대구,스포츠 및 레크레이션 용품 임대업,39582744608.674194
924,202007,대구,여관업,7995578371.822948
925,202007,대구,여행사업,21771752.86774748
926,202007,대구,욕탕업,8340628932.399325
927,202007,대구,육류 소매업,70342896305.31297
928,202007,대구,일반유흥 주점업,17032275486.11355
929,202007,대구,일식 음식점업,27888747991.483532
930,202007,대구,자동차 임대업,68453201.26874244
931,202007,대구,전시 및 행사 대행업,1329239419.933586
932,202007,대구,정기 항공 운송업,0.0
933,202007,대구,중식 음식점업,45377879136.68045
934,202007,대구,차량용 가스 충전업,14820671077.750841
935,202007,대구,차량용 주유소 운영업,372336415812.3021
936,202007,대구,체인화 편의점,262154579086.5983
937,202007,대구,택시 운송업,75534194357.48415
938,202007,대구,피자 햄버거 샌드위치 및 유사 음식점업,59496517828.44155
939,202007,대구,한식 음식점업,669268957078.7218
940,202007,대구,호텔업,5077957010.58689
941,202007,대구,화장품 및 방향제 소매업,22337959457.07912
942,202007,대구,휴양콘도 운영업,0.0
943,202007,대전,건강보조식품 소매업,1894020956.2124453
944,202007,대전,골프장 운영업,2645609938.919659
945,202007,대전,과실 및 채소 소매업,11699515883.124321
946,202007,대전,관광 민예품 및 선물용품 소매업,209724445.01328197
947,202007,대전,그외 기타 분류안된 오락관련 서비스업,0.0
948,202007,대전,그외 기타 스포츠시설 운영업,5470081.93936175
949,202007,대전,그외 기타 종합 소매업,11141234859.261162
950,202007,대전,기타 대형 종합 소매업,117308934649.99513
951,202007,대전,기타 수상오락 서비스업,1481446.1921227474
952,202007,대전,기타 외국식 음식점업,12960516890.885382
953,202007,대전,기타 주점업,1944575454.0565245
954,202007,대전,기타음식료품위주종합소매업,20912384968.3964
955,202007,대전,내항 여객 운송업,0.0
956,202007,대전,마사지업,344397796.21723586
957,202007,대전,면세점,0.0
958,202007,대전,버스 운송업,0.0
959,202007,대전,비알콜 음료점업,19959942293.04958
960,202007,대전,빵 및 과자류 소매업,25185788734.81713
961,202007,대전,서양식 음식점업,35375469095.07543
962,202007,대전,수산물 소매업,8370139262.876777
963,202007,대전,슈퍼마켓,142699260602.7585
964,202007,대전,스포츠 및 레크레이션 용품 임대업,13658103668.334236
965,202007,대전,여관업,5297074113.317893
966,202007,대전,여행사업,320209.9494335071
967,202007,대전,욕탕업,3062042559.4066157
968,202007,대전,육류 소매업,25139471945.885998
969,202007,대전,일반유흥 주점업,2584607631.644906
970,202007,대전,일식 음식점업,10611913969.959057
971,202007,대전,자동차 임대업,14562090.347562036
972,202007,대전,전시 및 행사 대행업,191640716.2645853
973,202007,대전,정기 항공 운송업,0.0
974,202007,대전,중식 음식점업,17624052679.917274
975,202007,대전,차량용 가스 충전업,5861543497.713747
976,202007,대전,차량용 주유소 운영업,136301893760.90497
977,202007,대전,체인화 편의점,102685680457.98718
978,202007,대전,택시 운송업,0.0
979,202007,대전,피자 햄버거 샌드위치 및 유사 음식점업,22885165192.948017
980,202007,대전,한식 음식점업,264871658003.96866
981,202007,대전,호텔업,849598841.1614847
982,202007,대전,화장품 및 방향제 소매업,9218041191.77227
983,202007,대전,휴양콘도 운영업,0.0
984,202007,부산,건강보조식품 소매업,5985933746.423131
985,202007,부산,골프장 운영업,15488048133.625385
986,202007,부산,과실 및 채소 소매업,56645491898.43278
987,202007,부산,관광 민예품 및 선물용품 소매업,550419129.5012413
988,202007,부산,그외 기타 분류안된 오락관련 서비스업,0.0
989,202007,부산,그외 기타 스포츠시설 운영업,53650480.459046505
990,202007,부산,그외 기타 종합 소매업,17291680516.46345
991,202007,부산,기타 대형 종합 소매업,735078306742.6619
992,202007,부산,기타 수상오락 서비스업,14384147.872656235
993,202007,부산,기타 외국식 음식점업,34243940342.426662
994,202007,부산,기타 주점업,21374836032.55386
995,202007,부산,기타음식료품위주종합소매업,17515197488.539387
996,202007,부산,내항 여객 운송업,35759354.01232931
997,202007,부산,마사지업,539184564.7832416
998,202007,부산,면세점,22931603842.736256
999,202007,부산,버스 운송업,25453546.759508546
1000,202007,부산,비알콜 음료점업,78744326944.3864
1001,202007,부산,빵 및 과자류 소매업,65806123405.53481
1002,202007,부산,서양식 음식점업,120894891762.1554
1003,202007,부산,수산물 소매업,9423909899.997135
1004,202007,부산,슈퍼마켓,455818577704.7184
1005,202007,부산,스포츠 및 레크레이션 용품 임대업,57805561838.886284
1006,202007,부산,여관업,20099521031.028248
1007,202007,부산,여행사업,203939910.40799567
1008,202007,부산,욕탕업,16249295262.617502
1009,202007,부산,육류 소매업,74312305095.31993
1010,202007,부산,일반유흥 주점업,43365709450.357285
1011,202007,부산,일식 음식점업,49214560696.494194
1012,202007,부산,자동차 임대업,118875796.20382392
1013,202007,부산,전시 및 행사 대행업,2213723384.313961
1014,202007,부산,정기 항공 운송업,22674411650.98284
1015,202007,부산,중식 음식점업,59783174490.64115
1016,202007,부산,차량용 가스 충전업,10871777936.00548
1017,202007,부산,차량용 주유소 운영업,394434822980.8524
1018,202007,부산,체인화 편의점,395216070600.1202
1019,202007,부산,택시 운송업,66990204555.899315
1020,202007,부산,피자 햄버거 샌드위치 및 유사 음식점업,92380315298.7214
1021,202007,부산,한식 음식점업,1050407973816.1792
1022,202007,부산,호텔업,16813663120.720844
1023,202007,부산,화장품 및 방향제 소매업,36717288707.784966
1024,202007,부산,휴양콘도 운영업,4745318291.721555
1025,202007,서울,건강보조식품 소매업,16212292108.489513
1026,202007,서울,골프장 운영업,4923922202.014093
1027,202007,서울,과실 및 채소 소매업,92798117451.24727
1028,202007,서울,관광 민예품 및 선물용품 소매업,1541207483.7352822
1029,202007,서울,그외 기타 분류안된 오락관련 서비스업,0.0
1030,202007,서울,그외 기타 스포츠시설 운영업,419394268.7612636
1031,202007,서울,그외 기타 종합 소매업,314441592974.8482
1032,202007,서울,기타 대형 종합 소매업,1187416758047.2715
1033,202007,서울,기타 수상오락 서비스업,74498307.26573288
1034,202007,서울,기타 외국식 음식점업,139145135557.89825
1035,202007,서울,기타 주점업,26456553554.537704
1036,202007,서울,기타음식료품위주종합소매업,332690502400.0873
1037,202007,서울,내항 여객 운송업,28534702612.853806
1038,202007,서울,마사지업,3071276584.8128395
1039,202007,서울,면세점,16311266650.16774
1040,202007,서울,버스 운송업,68098058387.434166
1041,202007,서울,비알콜 음료점업,455693568535.7042
1042,202007,서울,빵 및 과자류 소매업,231150299095.39096
1043,202007,서울,서양식 음식점업,568023812009.3696
1044,202007,서울,수산물 소매업,34851219707.920784
1045,202007,서울,슈퍼마켓,1325269001655.0225
1046,202007,서울,스포츠 및 레크레이션 용품 임대업,212760943466.757
1047,202007,서울,여관업,47583869483.817535
1048,202007,서울,여행사업,96349817256.8682
1049,202007,서울,욕탕업,30041317080.764618
1050,202007,서울,육류 소매업,179209053732.11005
1051,202007,서울,일반유흥 주점업,57911707693.146576
1052,202007,서울,일식 음식점업,208859864961.67065
1053,202007,서울,자동차 임대업,1865913545.557406
1054,202007,서울,전시 및 행사 대행업,6735164634.637514
1055,202007,서울,정기 항공 운송업,193316754880.7608
